Indicator Name,Country_Name,Country_Code,Region,IncomeGroup,1990_G,1990_C,1990_P,1991_G,1991_C,1991_P,1992_G,1992_C,1992_P,1993_G,1993_C,1993_P,1994_G,1994_C,1994_P,1995_G,1995_C,1995_P,1996_G,1996_C,1996_P,1997_G,1997_C,1997_P,1998_G,1998_C,1998_P,1999_G,1999_C,1999_P,2000_G,2000_C,2000_P,2001_G,2001_C,2001_P,2002_G,2002_C,2002_P,2003_G,2003_C,2003_P,2004_G,2004_C,2004_P,2005_G,2005_C,2005_P,2006_G,2006_C,2006_P,2007_G,2007_C,2007_P,2008_G,2008_C,2008_P,2009_G,2009_C,2009_P,2010_G,2010_C,2010_P,2011_G,2011_C,2011_P,2012_G,2012_C,2012_P,2013_G,2013_C,2013_P,2014_G,2014_C,2014_P,2015_G,2015_C,2015_P,2016_G,2016_C,2016_P,2017_G,2017_C,2017_P,2018_G,2018_C,2018_P,2019_G,2019_C,2019_P,2020_G,2020_C,2020_P
GDP per capita (current US$),Iraq,IRQ,Middle East & North Africa,Upper middle income,"10,216.57",3.6360,"17,658,381",22.85,2.5521,"17,846,378",30.11,3.6625,"18,385,673",53.48,4.6415,"19,295,818",197.12,5.0432,"20,248,073",615.50,4.7768,"20,948,858",482.16,4.5695,"21,639,332",929.88,5.3249,"22,330,770",894.33,3.9814,"23,053,488","1,548.30",3.0526,"23,820,734","1,963.72",3.5580,"24,628,858","1,422.83",3.8368,"25,425,663","1,254.16",3.4722,"26,255,343",809.85,3.0026,"27,068,823","1,314.76",3.1627,"27,858,948","1,740.67",2.9663,"28,698,684","2,253.55",2.8700,"28,905,607","3,099.59",2.6744,"28,660,887","4,504.51",3.0165,"29,218,381","3,686.40",3.1102,"30,289,040","4,430.43",3.4720,"31,264,875","5,736.90",3.4912,"32,378,061","6,437.50",3.8094,"33,864,447","6,612.90",3.9204,"35,481,800","6,215.99",3.6479,"36,746,488","4,416.94",3.5269,"37,757,813","4,305.20",3.7026,"38,697,943","4,725.19",3.9488,"39,621,162","5,601.47",4.1427,"40,590,700","5,621.18",4.3473,"41,563,520","4,251.34",3.8422,"42,556,984"
GDP per capita (current US$),"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,"2,237.05",3.5572,"55,793,629",,3.7782,"57,990,883",,3.9354,"59,372,016","1,066.74",3.9616,"59,755,430","1,197.64",4.4460,"59,985,749","1,585.98",4.4662,"60,794,809","1,954.66",4.5425,"61,598,378","1,823.27",4.6798,"62,480,533","1,737.70",4.5854,"63,461,421","1,765.78",5.0153,"64,474,745","1,672.02",5.1943,"65,544,383","1,902.95",5.3104,"66,674,851","1,910.48",5.4937,"67,327,117","2,259.52",5.7358,"67,954,699","2,751.79",6.0476,"69,061,674","3,226.61",6.4232,"70,182,594","3,736.18",6.7930,"71,275,760","4,838.00",7.1093,"72,319,418","5,623.91",7.1339,"73,318,394","5,602.56",7.2965,"74,322,685","6,458.57",7.1798,"75,373,855","8,201.58",7.2312,"76,342,971","8,329.00",7.2309,"77,324,451","6,280.68",7.4396,"78,458,928","5,757.54",7.5706,"79,961,672","4,990.94",7.3258,"81,790,841","5,497.24",7.2890,"83,306,231","5,758.59",7.4129,"84,505,076","3,850.75",7.4451,"85,617,562","3,276.75",7.2230,"86,564,202","2,746.42",7.0634,"87,290,193"
GDP per capita (current US$),Antigua and Barbuda,ATG,Latin America & Caribbean,High income,"7,255.41",3.4456,"63,328","7,569.97",3.4793,"63,634","7,721.76",3.3793,"64,659","8,129.14",3.3721,"65,834","8,788.01",3.3576,"67,072","8,440.03",3.4387,"68,398","9,079.48",3.6505,"69,798","9,556.83",3.7575,"71,218","10,029.48",3.9409,"72,572","10,379.16",4.0544,"73,821","11,010.20",4.1636,"75,055","10,502.94",4.2236,"76,215","10,549.67",4.3410,"77,195","10,968.89",4.6199,"78,075","11,650.85",4.6541,"78,941","12,808.01",4.7165,"79,869","14,310.69",4.9200,"80,895","16,006.14",5.1112,"82,016","16,457.10",5.1423,"83,251","14,530.60",5.3659,"84,534","13,404.52",5.4356,"85,695","14,774.03",5.2589,"86,729","15,136.84",5.3596,"87,674","14,977.07",5.3437,"88,497","15,451.50",5.3409,"89,236","15,985.54",5.4502,"89,941","16,449.06",5.5265,"90,564","16,803.87",5.4884,"91,119","18,133.82",5.5508,"91,626","18,730.00",5.5256,"92,117","15,224.86",5.1217,"92,664"
GDP per capita (current US$),Cuba,CUB,Latin America & Caribbean,Upper middle income,"2,695.61",3.3521,"10,626,680","2,269.65",2.5591,"10,713,812","2,048.07",2.0189,"10,783,748","2,063.22",1.8589,"10,840,934","2,613.01",1.9949,"10,887,207","2,784.90",2.1210,"10,926,703","2,281.98",2.2989,"10,963,031","2,306.38",2.4957,"10,998,129","2,332.51",2.4572,"11,033,758","2,562.27",2.5292,"11,070,094","2,752.20",2.5530,"11,105,791","2,844.24",2.4656,"11,139,127","3,007.19",2.3656,"11,170,051","3,205.69",2.2884,"11,199,217","3,403.30",2.2596,"11,225,294","3,791.87",2.3402,"11,246,114","4,336.87",2.3782,"11,260,630","4,814.85",2.4559,"11,269,887","4,992.82",2.3719,"11,276,609","5,094.44",2.3911,"11,283,185","5,275.53",2.4897,"11,290,417","6,106.01",2.4415,"11,298,710","6,467.34",2.5369,"11,309,290","6,814.24",2.5500,"11,321,579","7,117.54",2.3541,"11,332,026","7,683.74",2.5758,"11,339,894","8,055.93",2.3961,"11,342,012","8,543.33",2.3148,"11,336,405","8,831.91",2.3547,"11,328,244","9,139.38",2.1577,"11,316,697","9,499.57",2.1528,"11,300,698"
GDP per capita (current US$),Mexico,MEX,Latin America & Caribbean,Upper middle income,"3,196.92",3.2988,"81,720,428","3,756.85",3.4552,"83,351,595","4,272.79",3.4318,"84,993,164","6,118.53",3.4700,"86,648,447","6,268.72",3.6971,"88,314,424","4,225.40",3.4105,"89,969,572","4,718.57",3.5234,"91,586,555","5,617.43",3.6753,"93,183,094","5,882.42",3.8530,"94,767,284","6,552.66",3.6869,"96,334,810","7,581.85",3.8741,"97,873,442","8,009.16",3.8114,"99,394,288","8,032.99",3.8250,"100,917,081","7,473.93",3.9509,"102,429,341","7,883.52",3.9838,"103,945,813","8,702.11",4.0988,"105,442,402","9,545.29",4.1942,"106,886,790","10,178.44",4.2208,"108,302,973","10,589.95",4.1897,"109,684,489","8,495.65",4.0376,"111,049,428","9,823.16",4.1132,"112,532,401","10,766.61",4.1910,"114,150,481","10,842.73",4.2024,"115,755,909","11,317.49",4.0561,"117,290,686","11,490.02",3.8924,"118,755,887","10,098.17",3.9254,"120,149,897","9,152.74",3.9203,"121,519,221","9,693.33",3.8628,"122,839,258","10,130.32",3.5875,"124,013,861","10,434.58",3.6122,"125,085,311","8,894.89",3.0408,"125,998,302"
GDP per capita (current US$),Montenegro,MNE,Europe & Central Asia,Upper middle income,,3.1587,"606,372",,2.2320,"607,105",,2.4375,"608,516",,2.1201,"610,170",,2.0554,"611,389",,2.1699,"611,712",,2.5417,"611,003",,2.7395,"609,520",,2.8924,"607,662",,1.9998,"606,001","1,627.07",2.5140,"604,950","1,909.60",2.7450,"607,389","2,106.64",2.8963,"609,828","2,789.16",3.0856,"612,267","3,380.17",3.3281,"613,353","3,674.62",3.2638,"614,261","4,425.68",3.5434,"615,025","5,976.39",3.4072,"615,875","7,367.75",4.3654,"616,969","6,727.11",2.8263,"618,294","6,688.40",4.1719,"619,428","7,328.79",4.0896,"620,079","6,586.40",3.7570,"620,601","7,188.86",3.6498,"621,207","7,387.87",3.5676,"621,810","6,517.19",3.7918,"622,159","7,033.44",3.4560,"622,303","7,803.36",3.6425,"622,373","8,850.37",4.0183,"622,227","8,909.65",4.1816,"622,028","7,677.37",4.0676,"621,306"
GDP per capita (current US$),Jamaica,JAM,Latin America & Caribbean,Upper middle income,"1,919.80",3.1215,"2,392,030","1,702.50",3.0704,"2,411,867","1,452.19",3.3470,"2,434,574","2,212.26",3.3863,"2,459,062","2,194.91",3.3753,"2,484,182","2,621.18",3.4601,"2,509,372","2,919.15",3.5721,"2,532,894","3,287.75",3.6025,"2,554,954","3,410.43",3.7768,"2,576,567","3,423.01",3.8465,"2,596,271","3,447.30",3.8555,"2,612,205","3,502.21",3.8418,"2,625,405","3,683.89",3.8857,"2,638,244","3,557.20",3.9973,"2,651,027","3,819.28",3.9684,"2,664,024","4,200.39",3.9463,"2,676,863","4,435.57",4.4838,"2,689,660","4,738.45",4.4534,"2,701,221","5,056.26",3.5500,"2,711,373","4,452.12",2.8978,"2,722,401","4,835.79",2.7359,"2,733,896","5,259.93",2.7418,"2,746,169","5,365.24",2.5215,"2,759,817","5,143.72",2.6693,"2,773,129","4,991.56",2.5826,"2,784,543","5,077.55",2.5367,"2,794,445","5,022.70",2.6937,"2,802,695","5,273.15",2.5727,"2,808,376","5,594.49",3.0546,"2,811,835","5,626.17",2.9833,"2,813,773","4,897.26",2.0690,"2,820,436"
GDP per capita (current US$),Malaysia,MYS,East Asia & Pacific,Upper middle income,"2,513.24",3.1178,"17,517,054","2,727.53",3.6130,"18,017,464","3,193.64",3.6258,"18,526,708","3,511.53",3.8343,"19,050,077","3,802.11",4.0707,"19,588,703","4,405.12",4.2862,"20,136,888","4,874.82",4.7680,"20,689,051","4,706.31",4.9891,"21,249,178","3,308.84",4.8456,"21,810,542","3,538.36",5.1167,"22,368,655","4,087.56",5.4197,"22,945,150","3,941.12",5.4989,"23,542,517","4,177.10",5.6489,"24,142,445","4,454.53",5.8211,"24,739,411","4,924.34",6.2309,"25,333,247","5,536.84",6.4410,"25,923,536","6,137.15",6.5499,"26,509,413","7,144.00",6.9932,"27,092,604","8,343.30",7.3184,"27,664,296","7,167.88",6.4313,"28,217,204","8,880.15",6.9597,"28,717,731","10,209.37",6.9353,"29,184,133","10,601.51",6.9256,"29,660,212","10,727.67",7.4030,"30,134,807","11,045.58",7.7194,"30,606,459","9,699.60",7.6034,"31,068,833","9,555.67",7.3484,"31,526,418","9,979.70",7.0398,"31,975,806","11,073.98",7.4524,"32,399,271","11,132.10",7.4650,"32,804,020","10,164.34",7.3837,"33,199,993"
GDP per capita (current US$),Argentina,ARG,Latin America & Caribbean,Upper middle income,"4,330.97",3.0736,"32,637,657","5,730.72",3.1990,"33,105,763","6,815.33",3.2150,"33,568,285","6,957.42",3.2402,"34,027,240","7,464.47",3.2448,"34,488,696","7,383.70",3.2303,"34,946,110","7,690.16",3.4628,"35,389,362","8,176.77",3.5213,"35,815,971","8,250.67",3.6616,"36,233,195","7,735.32",3.6696,"36,653,031","7,666.52",3.5679,"37,070,774","7,168.98",3.3419,"37,480,493","2,579.49",3.1005,"37,885,028","3,333.15",3.3349,"38,278,164","4,258.16",3.6561,"38,668,796","5,086.63",3.7367,"39,070,501","5,890.98",3.9243,"39,476,851","7,210.60",4.0832,"39,876,111","8,977.51",4.1524,"40,273,769","8,184.39",3.8483,"40,684,338","10,385.96",4.0998,"40,788,453","12,848.74",4.2810,"41,261,490","13,082.66",4.2641,"41,733,271","13,080.25",4.3423,"42,202,935","12,334.80",4.2091,"42,669,500","13,789.06",4.3019,"43,131,966","12,790.26",4.2018,"43,590,368","14,613.04",4.0701,"44,044,811","11,795.16",3.9757,"44,494,502","9,963.67",3.7420,"44,938,712","8,500.84",3.4056,"45,376,763"
GDP per capita (current US$),Jordan,JOR,Middle East & North Africa,Lower middle income,"1,195.23",2.8541,"3,480,587","1,184.95",2.6678,"3,666,379","1,373.41",3.0840,"3,866,887","1,375.55",2.9942,"4,075,759","1,457.70",3.0374,"4,278,166","1,509.04",3.0515,"4,458,195","1,503.14",3.0092,"4,608,676","1,530.70",3.0365,"4,733,665","1,633.28",3.0171,"4,844,403","1,646.19",2.9553,"4,950,775","1,673.36",3.2175,"5,056,174","1,738.38",3.1474,"5,163,310","1,816.41",3.1984,"5,275,532","1,889.44",3.2078,"5,396,117","2,062.70",3.3585,"5,532,423","2,216.95",3.4990,"5,678,534","2,478.29",3.3194,"6,075,548","2,643.17",3.2580,"6,473,457","3,416.12",3.0166,"6,632,873","3,618.89",3.0477,"6,780,493","3,914.70",2.9139,"6,931,258","4,152.49",2.9193,"7,109,980","4,386.46",3.3449,"7,211,863","4,477.62",3.0935,"7,694,814","4,255.89",2.9514,"8,658,026","4,064.25",2.6657,"9,494,246","4,003.40",2.4818,"9,964,656","4,073.12",2.5473,"10,215,381","4,146.41",2.3624,"10,459,865","4,159.65",2.1636,"10,698,683","3,998.67",1.9192,"10,928,721"
GDP per capita (current US$),St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,"5,346.47",2.7980,"40,636","5,439.81",2.8440,"40,542","5,920.22",2.8729,"40,900","6,363.68",2.9073,"41,447","7,027.43",3.1261,"42,001","7,367.45",3.1633,"42,550","7,748.67",3.2810,"43,097","8,581.67",3.3924,"43,656","8,665.10",3.6242,"44,230","9,070.73",3.7501,"44,825","9,275.99",3.9858,"45,461","9,973.55",4.1056,"45,986","10,398.53",4.3619,"46,264","10,119.74",4.3484,"46,431","10,882.35",4.7059,"46,580","11,711.15",4.3574,"46,725","13,747.81",4.4886,"46,874","14,660.96",4.7751,"47,015","16,491.89",4.6929,"47,156","16,374.26",4.8344,"47,286","16,427.62",4.8351,"47,403","17,571.98",4.9684,"47,581","17,293.81",4.8002,"47,727","18,315.91",4.7564,"47,767","19,945.32",4.7793,"47,789","20,025.65",4.9718,"47,790","21,079.52",5.1184,"47,788","22,148.51",5.0853,"47,785","22,533.88",5.1339,"47,761","23,204.97",5.1874,"47,712","18,553.66",4.8487,"47,642"
GDP per capita (current US$),Syrian Arab Republic,SYR,Middle East & North Africa,Low income,"1,926.38",2.6100,"12,408,996","2,171.46",2.7981,"12,782,281","2,516.44",2.6718,"13,156,406","2,722.91",2.6507,"13,537,060","3,238.39",2.6893,"13,922,626","3,553.75",2.7232,"14,313,450","4,184.29",2.8570,"14,708,879","4,397.54",2.7855,"15,103,996","4,542.95",2.8793,"15,500,542","4,588.98",2.7590,"15,901,201","4,941.85",2.7227,"16,307,654","5,187.21",2.6739,"16,727,948","5,276.06",2.5791,"17,164,021","5,433.64",2.5199,"17,611,356","6,241.06",2.5638,"18,084,007","7,221.64",3.0791,"18,583,557","7,914.77",3.0987,"19,432,009","8,695.84",3.0722,"20,703,005","10,155.97",3.0398,"21,474,059","10,288.15",2.7808,"21,827,220","11,304.64",2.7349,"22,337,563","2,971.28",2.5324,"22,730,733","1,910.60",1.9924,"22,605,577",993.74,1.4280,"21,495,821","1,071.23",1.3254,"20,072,232",857.50,1.3153,"19,205,178",664.34,1.2908,"18,964,252",862.32,1.3588,"18,983,373","1,111.87",1.4639,"19,333,463","1,124.52",1.3355,"20,098,251",537.09,1.2148,"20,772,595"
GDP per capita (current US$),Turkiye,TUR,Europe & Central Asia,Upper middle income,"2,773.27",2.5624,"54,324,142","2,730.14",2.5993,"55,321,172","2,825.92",2.6606,"56,302,037","3,148.84",2.7154,"57,296,008","2,240.61",2.6380,"58,310,245","2,855.04",2.8353,"59,305,490","3,009.67",3.0739,"60,293,786","3,098.67",3.1566,"61,277,426","4,433.36",3.1118,"62,242,204","4,057.82",3.0490,"63,185,615","4,278.26",3.3752,"64,113,547","3,100.46",3.0393,"65,072,018","3,640.76",3.1537,"65,988,663","4,704.77",3.2775,"66,867,327","6,031.79",3.3134,"67,785,075","7,369.43",3.4205,"68,704,715","8,003.81",3.7511,"69,601,333","9,711.22",4.1188,"70,158,112","10,843.50",4.0422,"71,051,678","9,013.00",4.0021,"72,039,206","10,622.70",4.0717,"73,142,150","11,300.79",4.2930,"74,223,629","11,713.28",4.3870,"75,175,827","12,578.19",4.1904,"76,147,624","12,165.22",4.4268,"77,181,884","11,050.00",4.5183,"78,218,479","10,970.05",4.7478,"79,277,962","10,695.55",5.2059,"80,312,698","9,568.84",5.0869,"81,407,204","9,215.44",4.8290,"82,579,440","8,638.74",4.8859,"83,384,680"
GDP per capita (current US$),Algeria,DZA,Middle East & North Africa,Lower middle income,"2,431.55",2.4664,"25,518,074","1,749.29",2.5419,"26,133,905","1,794.62",2.4990,"26,748,303","1,825.88",2.6401,"27,354,327","1,522.83",2.6347,"27,937,006","1,466.54",2.6842,"28,478,022","1,619.53",2.6264,"28,984,634","1,634.47",2.5252,"29,476,031","1,610.30",2.4946,"29,924,668","1,602.86",2.5540,"30,346,083","1,780.38",2.6011,"30,774,621","1,754.58",2.5206,"31,200,985","1,794.81",2.6057,"31,624,696","2,117.05",2.7511,"32,055,883","2,624.80",2.7528,"32,510,186","3,131.33",2.8579,"32,956,690","3,500.13",2.9851,"33,435,080","3,971.80",3.0235,"33,983,827","4,946.56",3.1168,"34,569,592","3,898.48",3.1871,"35,196,037","4,495.92",3.1844,"35,856,344","5,473.28",3.3052,"36,543,541","5,610.73",3.6214,"37,260,563","5,519.78",3.6585,"38,000,626","5,516.23",3.8115,"38,760,168","4,197.42",3.9520,"39,543,154","3,967.20",3.8338,"40,339,329","4,134.94",3.8337,"41,136,546","4,171.79",3.9243,"41,927,007","4,021.98",3.9944,"42,705,368","3,354.15",3.7182,"43,451,666"
GDP per capita (current US$),Chile,CHL,Latin America & Caribbean,High income,"2,483.56",2.2884,"13,342,868","2,790.62",2.1563,"13,561,945","3,333.96",2.2019,"13,782,297","3,520.93",2.3192,"13,998,386","4,010.97",2.5211,"14,210,674","5,094.39",2.7032,"14,416,796","5,376.77",3.0718,"14,615,483","5,789.71",3.4630,"14,809,289","5,467.19",3.4683,"14,996,742","4,980.01",3.5865,"15,176,410","5,102.97",3.2846,"15,351,799","4,610.59",3.1194,"15,523,978","4,477.19",3.1300,"15,693,790","4,823.26",3.1654,"15,859,112","6,185.30",3.4319,"16,017,966","7,560.54",3.4601,"16,175,311","9,418.27",3.4986,"16,334,575","10,456.83",3.9146,"16,495,538","10,797.05",4.0808,"16,661,462","10,204.56",3.8881,"16,833,447","12,764.59",4.1019,"17,004,162","14,637.76",4.4528,"17,173,573","15,397.78",4.5216,"17,341,771","15,842.16",4.7401,"17,509,925","14,675.15",4.3286,"17,687,108","13,567.36",4.6032,"17,870,124","13,788.24",4.7835,"18,083,879","15,034.06",4.7438,"18,368,577","15,820.03",4.6297,"18,701,450","14,632.69",4.8276,"19,039,485","13,173.78",4.3952,"19,300,315"
GDP per capita (current US$),Seychelles,SYC,Sub-Saharan Africa,High income,"5,642.07",2.2041,"69,507","5,654.64",2.4873,"70,439","6,520.49",2.4900,"70,763","6,978.68",2.6061,"72,253","6,974.87",2.7950,"74,205","7,180.67",2.7077,"75,304","7,004.34",3.1237,"76,417","7,746.70",3.5942,"77,319","8,209.51",3.7313,"78,846","8,243.24",3.8341,"80,410","8,063.66",3.6201,"81,131","8,153.30",3.9864,"81,202","8,864.17",4.2079,"83,723","9,070.28",4.1362,"82,781","10,827.67",4.6463,"82,475","11,802.11",4.6091,"82,858","12,782.99",4.5981,"84,600","12,669.30",4.7570,"85,033","11,265.44",4.8024,"86,956","9,748.96",5.1353,"87,298","10,938.15",4.9426,"89,770","12,113.88",4.6683,"87,441","12,342.51",4.7983,"88,303","14,729.63",4.5826,"89,949","15,188.17",4.9990,"91,359","14,894.49",5.3501,"93,419","15,409.80",5.9740,"94,677","15,961.24",5.9545,"95,843","16,411.92",6.2246,"96,762","16,851.12",6.0978,"97,625","12,020.02",6.0805,"98,462"
GDP per capita (current US$),Botswana,BWA,Sub-Saharan Africa,Upper middle income,"2,825.72",2.0928,"1,341,474","2,855.95",1.9808,"1,380,584","2,918.62",2.3216,"1,420,695","2,845.00",2.2224,"1,462,262","2,832.81",2.0486,"1,503,544","3,064.59",2.0664,"1,543,634","3,063.99",1.8430,"1,582,169","3,100.17",1.8933,"1,619,354","2,893.33",2.2240,"1,655,699","3,242.14",2.2810,"1,691,558","3,351.70",2.3357,"1,726,985","3,115.68",2.1940,"1,761,930","3,029.79",2.2431,"1,795,130","4,111.74",2.1430,"1,826,863","4,818.21",2.1356,"1,859,085","5,240.32",2.2605,"1,892,807","5,142.91",2.1190,"1,928,704","5,372.34",2.1962,"1,966,977","5,345.85",2.1883,"2,007,320","4,938.25",2.0432,"2,048,997","6,041.73",1.6120,"2,091,664","7,080.78",1.8197,"2,134,037","6,392.99",1.5695,"2,175,425","6,436.60",2.4451,"2,217,278","6,844.03",3.0919,"2,260,376","5,869.74",3.0148,"2,305,171","6,411.55",2.8181,"2,352,416","6,705.34",3.0550,"2,401,840","6,947.82",3.2885,"2,451,409","6,691.16",2.8797,"2,499,702","5,875.07",2.2635,"2,546,402"
GDP per capita (current US$),Tajikistan,TJK,Europe & Central Asia,Lower middle income,485.32,2.0337,"5,417,860",456.52,1.8307,"5,556,306",337.55,1.3589,"5,656,208",287.99,0.9037,"5,717,806",262.24,0.5230,"5,803,993",208.17,0.4240,"5,916,173",172.92,0.3712,"6,035,600",150.65,0.4109,"6,117,069",214.43,0.4492,"6,156,805",175.56,0.4111,"6,189,565",137.18,0.3509,"6,272,998",168.64,0.3355,"6,408,810",186.66,0.3262,"6,541,755",233.09,0.3260,"6,672,492",305.27,0.3818,"6,801,204",333.71,0.3566,"6,929,145",401.03,0.3807,"7,057,417",517.43,0.4546,"7,188,391",704.65,0.4152,"7,324,627",666.72,0.3220,"7,468,596",740.28,0.3210,"7,621,779",837.88,0.3294,"7,784,819",959.36,0.3790,"7,956,382","1,038.32",0.3927,"8,136,610","1,094.43",0.5505,"8,326,348",970.36,0.5754,"8,524,063",801.39,0.6300,"8,725,318",844.37,0.7571,"8,925,525",850.67,0.8871,"9,128,132",889.02,0.9602,"9,337,003",852.33,0.9775,"9,543,207"
GDP per capita (current US$),China,CHN,East Asia & Pacific,Upper middle income,347.58,1.9145,"1,135,185,000",359.21,2.0005,"1,150,780,000",423.30,2.0757,"1,164,970,000",525.37,2.2448,"1,178,440,000",473.49,2.3222,"1,191,835,000",609.60,2.5635,"1,204,855,000",709.42,2.5219,"1,217,550,000",781.74,2.5479,"1,230,075,000",828.59,2.6058,"1,241,935,000",873.30,2.5174,"1,252,735,000",959.36,2.6504,"1,262,645,000","1,053.11",2.7748,"1,271,850,000","1,148.51",2.9648,"1,280,400,000","1,288.64",3.4340,"1,288,400,000","1,508.67",3.9452,"1,296,075,000","1,753.41",4.4677,"1,303,720,000","2,099.22",4.9103,"1,311,020,000","2,693.96",5.3064,"1,317,885,000","3,468.33",5.4351,"1,324,655,000","3,832.23",5.7983,"1,331,260,000","4,550.47",6.3354,"1,337,705,000","5,614.39",6.9013,"1,345,035,000","6,300.58",7.0452,"1,354,190,000","7,020.39",7.3202,"1,363,240,000","7,636.07",7.3047,"1,371,860,000","8,016.45",7.1451,"1,379,860,000","8,094.39",7.1055,"1,387,790,000","8,817.05",7.2262,"1,396,215,000","9,905.41",7.5332,"1,402,760,000","10,143.86",7.6454,"1,407,745,000","10,408.72",7.7561,"1,411,100,000"
GDP per capita (current US$),Belize,BLZ,Latin America & Caribbean,Upper middle income,"2,988.60",1.8637,"182,589","3,190.87",2.3683,"186,462","3,644.92",2.0100,"190,299","3,862.55",2.0893,"194,177","3,878.97",2.0296,"198,416","4,011.14",1.9906,"203,556","4,042.15",1.5755,"209,840","4,011.02",1.9298,"217,117","4,119.71",1.7767,"224,907","4,283.48",1.6087,"232,733","4,720.17",1.7687,"240,406","4,708.29",1.9403,"248,100","4,844.23",1.7567,"255,987","4,937.09",1.7053,"263,998","5,123.60",1.5052,"272,128","5,236.37",1.5526,"280,375","5,486.83",1.5973,"288,729","5,717.93",1.6543,"297,173","5,665.97",1.4751,"305,671","5,352.10",1.6933,"314,171","5,399.06",1.6491,"322,106","5,519.34",1.7400,"329,538","5,635.52",1.3805,"337,059","5,865.47",1.3270,"344,688","6,031.55",1.3728,"352,335","6,098.60",1.8759,"359,871","6,099.96",1.7731,"367,313","6,049.39",1.7163,"374,693","6,001.02",1.6489,"382,066","6,134.22",1.8921,"389,095","5,185.16",1.7411,"394,921"
GDP per capita (current US$),Albania,ALB,Europe & Central Asia,Upper middle income,617.23,1.8440,"3,286,542",336.59,1.2611,"3,266,790",200.85,0.6896,"3,247,039",367.28,0.6440,"3,227,287",586.42,0.6499,"3,207,536",750.60,0.6121,"3,187,784","1,009.98",0.6212,"3,168,033",717.38,0.4698,"3,148,281",813.79,0.5768,"3,128,530","1,033.24",0.9603,"3,108,778","1,126.68",1.0316,"3,089,027","1,281.66",1.0569,"3,060,173","1,425.12",1.2330,"3,051,010","1,846.12",1.3612,"3,039,616","2,373.58",1.4279,"3,026,939","2,673.79",1.3601,"3,011,487","2,972.74",1.3640,"2,992,547","3,595.04",1.4338,"2,970,017","4,370.54",1.4282,"2,947,314","4,114.13",1.4921,"2,927,519","4,094.35",1.6428,"2,913,021","4,437.14",1.7681,"2,905,195","4,247.63",1.5659,"2,900,401","4,413.06",1.6564,"2,895,092","4,578.63",1.7957,"2,889,104","3,952.80",1.6652,"2,880,703","4,124.06",1.5901,"2,876,101","4,531.03",1.8806,"2,873,457","5,287.66",1.8546,"2,866,376","5,396.21",1.7495,"2,854,191","5,343.04",1.5446,"2,837,849"
GDP per capita (current US$),Tunisia,TUN,Middle East & North Africa,Lower middle income,"1,456.22",1.7384,"8,440,023","1,516.29",1.7635,"8,622,853","1,760.48",1.8511,"8,802,540","1,627.28",1.8516,"8,977,173","1,709.83",1.8215,"9,143,141","1,940.03",1.8340,"9,294,102","2,076.99",1.8633,"9,430,550","2,170.57",1.8972,"9,557,948","2,253.03",1.9571,"9,677,148","2,344.00",2.0404,"9,788,067","2,170.51",2.1296,"9,893,316","2,207.66",2.1982,"9,995,123","2,292.48",2.1940,"10,094,561","2,693.20",2.1544,"10,193,798","3,029.85",2.2367,"10,292,225","3,106.58",2.2659,"10,388,344","3,279.10",2.3343,"10,483,558","3,678.06",2.3975,"10,580,395","4,200.17",2.4307,"10,680,380","4,029.46",2.4094,"10,784,504","4,241.01",2.5995,"10,895,063","4,361.95",2.4217,"11,032,528","4,233.92",2.6047,"11,174,383","4,308.34",2.5311,"11,300,284","4,398.64",2.7103,"11,428,948","3,960.92",2.7365,"11,557,779","3,796.11",2.5944,"11,685,667","3,569.72",2.6028,"11,811,443","3,577.18",2.5998,"11,933,041","3,477.84",2.5765,"12,049,314","3,497.72",2.4086,"12,161,723"
